Id,SalePrice
1598,196624.8758768657
1599,208032.3947401283
1600,201150.5500385341
1601,20167.98847746139
1602,113345.22388444177
1603,97062.46758955636
1604,261412.9189946846
1605,260941.8099439704
1606,163984.02203162748
1607,193010.27078453067
1608,228850.81463855028
1609,187735.00530313363
1610,141789.44920405594
1611,129819.68584081426
1612,148353.7813642529
1613,155419.01371573925
1614,114920.18915810192
1615,80768.9532649155
1616,71987.71834797354
1617,76896.659111946
1618,109001.3342455345
1619,125569.96514096751
1620,178631.26354970725
1621,135596.75030247902
1622,145177.4314460688
1623,269556.6037614868
1624,222807.66833326442
1625,120532.98481283768
1626,186847.24349929427
1627,196059.67578872514
1628,300442.7615174778
1629,187814.29932170326
1630,328300.5975677647
1631,212084.71475726238
1632,248223.13414979505
1633,201164.46103065496
1634,193486.44143804687
1635,177723.58221541147
1636,150837.5131334291
1637,169239.5323927811
1638,220690.87485082902
1639,190998.87758860888
1640,265412.9830104081
1641,199410.02708713326
1642,224912.2804161281
1643,230158.22407415987
1644,236184.195662161
1645,192736.1595426927
1646,161108.7425643542
1647,179547.35659683787
1648,128540.40250562283
1649,120281.63413484965
1650,105882.35311428981
1651,109559.37045645493
1652,116527.36368865275
1653,111299.28317041916
1654,156955.33201965236
1655,154269.60204166628
1656,151502.64357094571
1657,158110.72303434496
1658,169633.17844743934
1659,133578.92290890694
1660,168925.398548553
1661,405005.4260919386
1662,329438.98028355686
1663,360068.59752997744
1664,440710.3418522583
1665,320091.79213498405
1666,308988.4155496665
1667,329032.8589330142
1668,343457.58899384027
1669,292512.2043820239
1670,350043.47036515793
1671,273196.3981708122
1672,377540.332751098
1673,288235.85555521597
1674,266380.61100002204
1675,214880.72603754548
1676,207728.23002407572
1677,233325.822932053
1678,431115.8871790933
1679,333530.66728946345
1680,329722.2249954451
1681,286449.7452517414
1682,293350.3199329284
1683,204249.75010180532
1684,197918.03792610916
1685,186878.81141272548
1686,189195.1880925909
1687,194622.89548164827
1688,217088.31714106456
1689,215819.65330071433
1690,217240.4005551309
1691,206840.0458775499
1692,274022.56723703013
1693,193483.57408812514
1694,182679.49326718517
1695,169311.91594863974
1696,288617.8953035205
1697,176442.5802696041
1698,328344.76079694217
1699,302010.14239389624
1700,250946.35214610246
1701,282050.8574449505
1702,263007.73296105757
1703,258624.64190283522
1704,283164.49851510196
1705,247953.5952386296
1706,402637.42867304466
1707,207194.4028973136
1708,204842.39020428306
1709,277241.98091890465
1710,227167.05402014626
1711,265436.37699140294
1712,253367.55553524394
1713,268083.4990967474
1714,230816.33257209498
1715,210511.6804755308
1716,192028.7115254883
1717,188589.99870508013
1718,135741.4471136114
1719,219829.12204526353
1720,262327.40330035205
1721,192189.26277108246
1722,121414.93067528692
1723,148515.83717795915
1724,218485.29492943792
1725,247928.45674873155
1726,181590.14226974326
1727,167030.27875142428
1728,190424.4462571639
1729,163407.83595179033
1730,178183.4551683903
1731,116611.41850498051
1732,126305.44261827378
1733,113078.92519472574
1734,113586.64307688677
1735,136569.34599159518
1736,92677.5246080138
1737,316049.6982834005
1738,240780.13396175078
1739,285816.9584002419
1740,216278.33346506942
1741,210602.07948992692
1742,187168.72917469253
1743,197342.36147856142
1744,325000.699257081
1745,217891.2964224288
1746,249304.40002039832
1747,227774.2848405902
1748,220175.79328781844
1749,153575.5131541508
1750,146711.13573307416
1751,255907.16854612099
1752,99145.52000394126
1753,146628.4048432255
1754,216457.155081374
1755,175565.5353971118
1756,103410.06228370068
1757,91467.80067472381
1758,156872.05904975266
1759,176068.89294255537
1760,154614.48831554677
1761,167963.73356707802
1762,175492.41207554576
1763,171248.0983234049
1764,91103.42849743727
1765,204068.02403450233
1766,185343.93446836562
1767,220491.54583140404
1768,142859.02213732374
1769,188462.8283543085
1770,157772.99429168494
1771,111081.27723190456
1772,121117.2992399711
1773,102749.43522777513
1774,168782.19953008613
1775,128759.03965787857
1776,117773.89125011384
1777,89899.66262307286
1778,138874.90610840928
1779,110839.38453985297
1780,186911.94835703296
1781,110540.03522193397
1782,45187.72341379046
1783,132576.1193757878
1784,93120.4698122032
1785,89474.11604985606
1786,105557.74408808828
1787,185264.08653946558
1788,48797.22301324073
1789,89248.66376898356
1790,42654.98179627198
1791,225952.85799705877
1792,144586.56603997608
1793,194379.97155424103
1794,168072.52690402453
1795,134587.75937511225
1796,124137.6013909775
1797,137653.67754986987
1798,93524.29365734
1799,87608.68716615101
1800,102728.37481948605
1801,109263.91519709968
1802,145467.63196941616
1803,170917.18731026223
1804,135165.37867798668
1805,133760.78894775908
1806,134719.9404500724
1807,172293.37424950523
1808,133417.95503960748
1809,128503.4503483919
1810,135142.68484989123
1811,129501.45332474203
1812,108869.92169873591
1813,119892.25099325471
1814,74114.9813903299
1815,15434.467706123716
1816,88780.54352083942
1817,115502.22031787457
1818,142986.11624022166
1819,124600.42681814765
1820,59164.329471117235
1821,137507.53186975454
1822,165398.86061172874
1823,42225.64048835111
1824,135775.2707840834
1825,135802.1121854888
1826,107309.73853151791
1827,95763.36447179609
1828,126391.25839013548
1829,154428.3948352387
1830,144643.71516904922
1831,172456.64028302243
1832,126110.2797672943
1833,149069.225968158
1834,123757.52718138939
1835,171891.44765037263
1836,134470.76970857114
1837,70954.3233297005
1838,115682.30906135112
1839,74570.34677661338
1840,137990.29496732436
1841,129681.76074069098
1842,89574.06296310539
1843,122015.23919955397
1844,148160.26411251666
1845,123849.73481895949
1846,145438.33978926402
1847,164818.0666352039
1848,21901.521192404325
1849,121520.124323808
1850,98962.59084740758
1851,130752.45251690515
1852,109328.49041115318
1853,131438.2682168734
1854,182886.3429846306
1855,180398.26113611215
1856,235346.3779215539
1857,177594.25939331984
1858,169000.33982118836
1859,135556.32724250958
1860,161431.93487438222
1861,134386.07695527922
1862,291806.1378077412
1863,289665.9207782127
1864,289686.142440647
1865,334736.6566640461
1866,348523.8662605219
1867,243674.13205708878
1868,298604.703150764
1869,215037.47175805236
1870,253190.25470402197
1871,247496.3016814493
1872,185113.86473910545
1873,231191.50422573544
1874,121380.81589713006
1875,201906.35872336884
1876,192570.07141745707
1877,234371.7690116024
1878,210713.37959654618
1879,121597.79502069007
1880,131911.54011900828
1881,253288.27161103918
1882,266480.1221420445
1883,198600.41967817757
1884,213060.69844231254
1885,256532.80032086058
1886,279327.760771328
1887,227079.75085678382
1888,279292.15192079556
1889,176343.0624586217
1890,102444.64268959535
1891,150982.12759329926
1892,67403.51016935764
1893,131989.811698801
1894,135211.81301135186
1895,145969.6060427084
1896,127089.17737109528
1897,128285.60767973529
1898,110077.2602890284
1899,163581.32177979196
1900,137326.0135239641
1901,150232.74071273475
1902,138056.8046942203
1903,223062.83925367647
1904,106366.3154654795
1905,172779.0121746353
1906,134334.8186037141
1907,204019.57663393754
1908,133189.25584717153
1909,153009.81038926227
1910,137787.24047799187
1911,213173.00727532583
1912,274316.61388749315
1913,151244.16454774502
1914,43953.68046046246
1915,298928.30108368734
1916,67877.65602157044
1917,268304.9613839664
1918,133226.6374340359
1919,164013.15073860774
1920,149523.45552041184
1921,370085.2143555131
1922,329855.6880429067
1923,223619.61755150545
1924,217750.53174707445
1925,230710.05567923782
1926,365129.43984979053
1927,124674.40819195996
1928,171136.489074275
1929,101997.83470407
1930,130653.46334378596
1931,129519.32212327502
1932,137398.8665100952
1933,185992.16511309135
1934,186236.30846232956
1935,173500.57535734877
1936,188287.68456055422
1937,182043.1983166692
1938,178833.65115630382
1939,248160.18494436878
1940,198595.40934043017
1941,175272.59955141007
1942,179299.26751281496
1943,211769.50857416575
1944,287203.07445799035
1945,353115.6492179147
1946,168185.87958991586
1947,305888.4528762597
1948,175087.35994532437
1949,239332.66013513377
1950,208921.65962449193
1951,281758.79693391884
1952,244634.47587312164
1953,179060.48109268595
1954,208121.71906686656
1955,125728.62274252495
1956,318501.3134566721
1957,158816.09951865126
1958,315974.64417314937
1959,142381.5116294293
1960,81847.50759857718
1961,106037.51955915021
1962,118290.31195290864
1963,128890.52731220692
1964,111070.75213433674
1965,144753.38377497543
1966,149512.7077466346
1967,274652.1081855417
1968,351808.42984292365
1969,369604.46898363286
1970,356522.39210640837
1971,417172.7035163642
1972,336844.39467461
1973,300156.5895703306
1974,306546.44301438855
1975,423534.5298342648
1976,290739.02892108297
1977,341118.35063135147
1978,314744.951742106
1979,336505.4288643749
1980,206540.42097777792
1981,356310.2622689408
1982,233599.06737162976
1983,217914.9754908915
1984,193138.0281095571
1985,243188.3920910064
1986,248621.43884749536
1987,191675.2579859587
1988,189653.36884828575
1989,215715.58534106228
1990,235619.4036270677
1991,231682.94949212403
1992,250330.8078473237
1993,190380.1050365573
1994,264195.3583188603
1995,192365.54243755492
1996,281795.21896990377
1997,293917.74550120474
1998,315958.91352546576
1999,263715.2458123652
2000,301230.69325679133
2001,267048.4021234397
2002,261172.86995838478
2003,254566.72223535983
2004,276082.878743359
2005,233758.0399450335
2006,217920.31134928425
2007,261188.70297559595
2008,215931.17631668958
2009,189108.77218046167
2010,208897.1162722836
2011,148837.25603458064
2012,183802.79472422332
2013,189089.32934853423
2014,205187.5593748301
2015,218802.36462224496
2016,190488.87506843975
2017,209707.53435820818
2018,102591.89732208161
2019,122327.77958651993
2020,106395.57688695693
2021,93945.23213004798
2022,189606.84170259966
2023,152331.62901537202
2024,278138.53566239483
2025,334624.9128177591
2026,191568.25554911897
2027,163589.26855182112
2028,182616.51306973828
2029,168039.48452795635
2030,279778.11419189034
2031,263467.95625111146
2032,261025.62500527583
2033,275541.9458449854
2034,190382.36472037656
2035,224416.74923051766
2036,233436.3309300848
2037,238363.14484419685
2038,329088.99270252476
2039,224205.4352542468
2040,361198.0104706503
2041,293829.22949297645
2042,214078.0067084058
2043,165800.0225694779
2044,181309.77764428745
2045,205019.16587272205
2046,143246.66918413446
2047,141645.83045324672
2048,143394.88758625346
2049,159565.97314470203
2050,192027.2262178947
2051,99759.87298413331
2052,116105.30873226852
2053,136745.843588984
2054,54878.107538730954
2055,186415.3406924141
2056,136095.9060312939
2057,105763.36960387428
2058,229874.77145563054
2059,128158.91989809729
2060,149234.3376778717
2061,202809.15016794472
2062,111713.83114425826
2063,86211.75303450425
2064,131325.70018340263
2065,116565.75482500845
2066,184092.9406675034
2067,142808.63320242253
2068,153261.92556012014
2069,61777.89529101562
2070,95650.04958740936
2071,84643.04442437517
2072,162508.14976612816
2073,144931.2060402088
2074,202749.3313165299
2075,153803.21275604086
2076,108846.79260877834
2077,118322.11849334359
2078,105074.5384877607
2079,139631.35636889015
2080,103269.18144924717
2081,134125.84870002198
2082,139298.38473143696
2083,147063.37404483708
2084,77241.91250196926
2085,99776.82978253101
2086,136296.04142932815
2087,137180.83873772097
2088,110422.81222090137
2089,64830.911634205026
2090,146223.19735475047
2091,110267.09418837761
2092,135443.2809773764
2093,168632.3512322863
2094,154300.19690692052
2095,162816.4198038642
2096,75238.55178039672
2097,98587.90357369569
2098,156468.94213140488
2099,6410.023994990275
2100,98720.70413392561
2101,145372.59601458197
2102,140888.26143002964
2103,96470.25909766683
2104,169496.18201846292
2105,140606.01516014256
2106,84767.04257790849
2107,221160.91584319377
2108,98643.18430804985
2109,92321.75310752692
2110,136094.0256299181
2111,160990.3479257048
2112,128401.59724147373
2113,126616.50346500461
2114,120616.73581803648
2115,160741.87249927584
2116,111721.59864938131
2117,146690.41764522938
2118,128007.88851146994
2119,93254.80442264664
2120,121191.54411537026
2121,69730.10484360752
2122,82923.95235863922
2123,93212.79252583941
2124,194043.72292953834
2125,140717.464195758
2126,172675.13645526313
2127,172477.46807609044
2128,148543.38646985916
2129,127478.89134324098
2130,136520.16053824185
2131,134439.34066312213
2132,123394.14911985223
2133,130656.79914062505
2134,115905.97301024094
2135,97190.625521629
2136,99669.68412932032
2137,121502.850197781
2138,125505.80754588766
2139,152377.503017543
2140,137551.1960645205
2141,157693.32580895827
2142,122364.73766256485
2143,130420.7701226297
2144,134982.05101525516
2145,122391.29668963759
2146,157313.95577539934
2147,184224.0161053025
2148,147975.4223291251
2149,133662.7841454841
2150,213353.41180822102
2151,130284.13103089493
2152,166669.54836550786
2153,144158.5919878817
2154,101776.75581277383
2155,159560.9034483349
2156,265468.97858525754
2157,249793.80664256786
2158,248386.98403273814
2159,229332.35505151155
2160,197940.66245056095
2161,260960.4109018593
2162,356389.02868397103
2163,348227.5784106323
2164,258646.4221629632
2165,176310.64240178315
2166,136787.2056433201
2167,222867.97305710253
2168,192952.0181933368
2169,215340.9595144851
2170,229836.67613165628
2171,158203.38248644385
2172,138233.1471379412
2173,162214.122749359
2174,236205.6719454244
2175,307274.4609756629
2176,299972.11309782823
2177,244030.7806864503
2178,238894.74806263146
2179,167000.46315457905
2180,232726.9814365009
2181,199312.8403699092
2182,227193.72722931195
2183,195044.53257479414
2184,119458.02102457813
2185,132928.8955617136
2186,162865.10320094286
2187,157501.3797602296
2188,157983.92220288923
2189,312971.98326649785
2190,82953.44258071866
2191,81624.15746221144
2192,78852.6498918793
2193,106954.95474253653
2194,115018.97260772891
2195,81223.96583112946
2196,67791.32030591194
2197,101656.91617432109
2198,145839.546147565
2199,176656.98502619204
2200,111678.5483244987
2201,154600.72063990275
2202,195964.99113218125
2203,150062.62326990964
2204,165659.92584162962
2205,110108.86648731597
2206,139397.4740971512
2207,205935.92577736673
2208,221693.46004926634
2209,199638.79879724898
2210,138800.1739834434
2211,116411.08397526958
2212,121911.13023617642
2213,99185.62972542446
2214,164305.74309135682
2215,93426.27198804298
2216,147971.76001834066
2217,57650.031421493855
2218,75767.4731176818
2219,80300.08280144294
2220,41875.24225810764
2221,299165.5448253838
2222,246717.10418783978
2223,281430.25892901106
2224,216725.63946347928
2225,147744.51390744455
2226,183445.4232724962
2227,233365.66809678276
2228,267500.9909007546
2229,246750.2865920706
2230,136668.9873262978
2231,216407.39749711135
2232,186572.82194893563
2233,205243.28301971068
2234,259145.2033151657
2235,226274.14051722398
2236,263484.862095639
2237,322453.5625387471
2238,239801.2922458764
2239,119837.19246628077
2240,165778.67864836624
2241,137817.74011632602
2242,131640.20887041546
2243,123091.83409183368
2244,92732.84705740528
2245,78653.67191782955
2246,136853.3350909386
2247,126715.00074243743
2248,109370.90505528462
2249,112077.44013562368
2250,127676.24950901221
2251,145849.12076886825
2252,188754.86979549902
2253,151599.69650593156
2254,184395.1087393883
2255,202117.43304534268
2256,195014.29447631037
2257,198518.4125373807
2258,170956.57285212993
2259,180043.33353149903
2260,159577.8065606783
2261,202810.31771166052
2262,224730.87532790855
2263,313475.4759772947
2264,409311.30389474554
2265,205580.9776185552
2266,267658.9813236244
2267,332775.0587722856
2268,375238.1208646366
2269,158306.58191982715
2270,209149.79722971178
2271,217933.68905778008
2272,235483.7264843526
2273,167387.1378779892
2274,190405.83334074507
2275,165008.09496428666
2276,190481.64808977547
2277,189069.39723856107
2278,159878.1884362708
2279,104906.75604086288
2280,85807.66141867207
2281,185842.91653244465
2282,200511.6354369648
2283,129737.80068285356
2284,121357.75889400288
2285,141788.1847281399
2286,107847.52827968646
2287,344403.0742066972
2288,259950.94391320983
2289,308607.8446406267
2290,386376.10423296795
2291,294894.0662087692
2292,383979.90386065317
2293,403164.06080884987
2294,337070.76524728176
2295,416186.1525417549
2296,266247.8360964268
2297,328353.18399097596
2298,325221.8702924625
2299,332600.3848587334
2300,306465.43258755596
2301,272589.26052737294
2302,262303.2932662853
2303,248983.55555950094
2304,250065.5292484361
2305,201124.75598700566
2306,204352.92356932967
2307,213836.66100232175
2308,230212.63065337215
2309,313857.94828098814
2310,216278.73477027763
2311,225261.88748526655
2312,185480.44576699391
2313,182840.6222013646
2314,184772.83858877805
2315,188915.86243510514
2316,212586.49535594217
2317,188315.4682932425
2318,183646.78409795498
2319,191441.85236264474
2320,187337.65686335473
2321,266314.47534477746
2322,193737.14537183836
2323,197621.79098969873
2324,202202.7068993362
2325,216196.42420167464
2326,197865.15071310627
2327,217232.99603985192
2328,244428.0690956436
2329,188323.27394435543
2330,187463.39041305135
2331,332430.5775005856
2332,357337.0405564498
2333,318047.15662701486
2334,262991.662340853
2335,260269.30581242417
2336,328746.3819381719
2337,196654.9272061378
2338,275400.0812008843
2339,237516.53155726742
2340,389066.21716948773
2341,205621.12381189608
2342,242935.39650101739
2343,230488.57351912686
2344,236584.55541754176
2345,241492.5774285769
2346,211605.66400905617
2347,196001.67739160627
2348,236128.7817288005
2349,161662.90573975863
2350,278063.6078245583
2351,265596.32253301644
2352,265378.66450045805
2353,258882.07565833686
2354,137197.33619230974
2355,169112.43726575305
2356,168020.03981468105
2357,212296.52800882875
2358,206288.46910650784
2359,137417.76377463865
2360,99266.95370550489
2361,130558.72553553863
2362,264488.53472104843
2363,144270.57250332937
2364,185710.53133354394
2365,240944.6541112616
2366,204663.9086737748
2367,227779.6844080392
2368,216415.25534650718
2369,221446.4319576308
2370,173455.28029301146
2371,180485.27753071615
2372,202736.83124742692
2373,270753.7884114698
2374,286642.63628615637
2375,231821.37068652746
2376,296181.09197140683
2377,319958.87986543553
2378,141950.0362149434
2379,228423.80067702977
2380,157235.32275694038
2381,170541.143596887
2382,207833.80806376168
2383,197128.02150100248
2384,248918.36618037557
2385,163195.0748964717
2386,134346.60689402942
2387,119744.05518065894
2388,130221.90574725892
2389,132439.07817422424
2390,143626.47721964226
2391,138366.9562490593
2392,85788.24050537718
2393,173481.4783108012
2394,133218.14922284626
2395,202727.07360684534
2396,152913.37676469295
2397,210846.4230794293
2398,120994.21040487394
2399,77797.97780167055
2400,38366.61897732376
2401,96752.93834593601
2402,112922.37293852365
2403,155905.24896873126
2404,147247.7909494267
2405,162171.28226488444
2406,130480.89552375406
2407,117160.1033091651
2408,123431.12274601718
2409,107176.74094119237
2410,203416.35532781284
2411,97381.12324803497
2412,157669.5396049166
2413,106862.79297924333
2414,126906.27776975709
2415,142353.22297870775
2416,128224.67305507266
2417,109792.37445030909
2418,106998.2276726145
2419,105364.44024431647
2420,114535.20607450686
2421,130385.88158997835
2422,101638.67530041689
2423,133480.1385879463
2424,142383.42279667326
2425,231202.4257889256
2426,127509.80932792753
2427,117057.87726721016
2428,199325.22956316557
2429,98469.8684214867
2430,136730.36461562535
2431,115958.41767461516
2432,117500.06128010212
2433,117308.9692268587
2434,118256.77704798
2435,143405.67929988622
2436,90921.17050353729
2437,87626.70714554877
2438,104750.3855685246
2439,113951.10270219622
2440,136355.30547895504
2441,103127.36075855896
2442,94081.95804030902
2443,121014.52705876168
2444,131315.74749328324
2445,73698.77584542811
2446,109721.45275978779
2447,213366.53292855236
2448,138116.15122202795
2449,109347.04999328533
2450,164456.36363557342
2451,119195.94171852816
2452,213345.37749058625
2453,72321.86372249585
2454,103066.00461177237
2455,103806.89438863809
2456,123603.66658359312
2457,117312.60812339268
2458,118849.4764069292
2459,96491.56160766433
2460,148115.28002059495
2461,108258.9871789167
2462,127993.93660052854
2463,122338.66607983888
2464,168281.3677644328
2465,130177.3020289425
2466,119148.75443156145
2467,168982.15009912418
2468,89054.2413953765
2469,92479.09930418257
2470,200506.90618551022
2471,205336.3057152339
2472,185201.3729966391
2473,113353.61047001474
2474,123879.34090567438
2475,222157.5063750021
2476,123389.3966557401
2477,111962.194909779
2478,156371.0179992047
2479,105631.32338496216
2480,144751.42306172836
2481,124209.46732341626
2482,129404.61282333045
2483,102315.43889332504
2484,129630.47045438655
2485,102134.26005272276
2486,129123.96135038731
2487,228525.42749125708
2488,161548.7811905892
2489,172436.5567015045
2490,136942.75272416964
2491,119821.10094789357
2492,177345.9351133491
2493,158642.91258707305
2494,167615.6787068817
2495,86678.7373441112
2496,238054.18639650347
2497,156674.77093857795
2498,86112.64431994793
2499,90795.92051185353
2500,129651.31927462062
2501,119882.8342302927
2502,155588.23402043956
2503,121356.23911059008
2504,191179.89149145165
2505,233901.42721882288
2506,260647.94979734102
2507,279501.73751910485
2508,268292.2991458619
2509,238120.12879351282
2510,231037.44287384546
2511,188996.13573467487
2512,210840.01953068038
2513,237377.5582214488
2514,258893.8786507357
2515,142469.70100020745
2516,170195.22011937702
2517,126771.35400728008
2518,136740.30250748422
2519,230773.2687312417
2520,232065.73538646416
2521,207180.05429686757
2522,236501.43101218564
2523,120669.18163536617
2524,135171.64776190335
2525,125859.70638479746
2526,132595.88834764797
2527,106472.33047875424
2528,115692.46641255694
2529,128802.22578761529
2530,116278.695976026
2531,252001.11575148383
2532,230118.54553566326
2533,215443.79492744256
2534,249156.61187710695
2535,296198.7547670846
2536,256434.8446413515
2537,250222.53687321686
2538,197135.45754668454
2539,199090.9708773092
2540,180177.5452830306
2541,197468.3849436351
2542,165517.43137188314
2543,117951.7056402372
2544,99353.21984015976
2545,133671.25987617287
2546,137096.54415837384
2547,149954.5012643683
2548,179603.1070431947
2549,147386.1732524772
2550,656374.700395709
2551,149356.56408664735
2552,102417.62041642622
2553,83361.60261872166
2554,102309.46884743648
2555,105132.446261417
2556,74291.55137381598
2557,92990.23310570803
2558,184577.493023018
2559,112274.87094488658
2560,135779.57702402736
2561,133428.30793114903
2562,124399.36238144047
2563,130927.34386181564
2564,183461.48060140235
2565,128902.2440449394
2566,133701.0128145354
2567,131495.4977941824
2568,209397.60735722573
2569,191673.47383287374
2570,140036.25929810537
2571,154061.16090107535
2572,178206.63138937636
2573,222289.77250085876
2574,290357.64932027494
2575,136125.83877510985
2576,145447.24062097166
2577,143580.838004785
2578,70950.87432952749
2579,21766.537640978233
2580,140465.5384465797
2581,127267.57953480433
2582,133983.45034920448
2583,271944.6176336679
2584,164179.82431811595
2585,201671.06953234843
2586,237371.5336168796
2587,216614.1140125863
2588,136262.93599366036
2589,159283.83258783387
2590,238239.1313448375
2591,248996.40519073524
2592,216381.76718194608
2593,239206.8492180867
2594,171697.39236394886
2595,223333.7079028854
2596,312746.63934593846
2597,197736.2270185462
2598,273139.3882948874
2599,337491.2005077653
2600,200295.8291249649
2601,138989.9108625959
2602,75903.10172599752
2603,76684.9233160672
2604,85256.46821830736
2605,74398.95856512536
2606,139487.29088816105
2607,210593.29855868814
2608,229551.7832081943
2609,152158.14454490656
2610,98556.44575239148
2611,144384.61271058663
2612,159225.18674277642
2613,119003.79970639793
2614,110344.94308301469
2615,158096.11415634735
2616,148767.82488144573
2617,207687.5876718444
2618,217738.6546559726
2619,211249.4298897701
2620,191321.02899088466
2621,174187.06921986828
2622,188109.42708148144
2623,250310.504824289
2624,270394.6315684215
2625,281603.64061362774
2626,173495.56610899896
2627,183770.14044739248
2628,362958.94024807366
2629,413709.570763277
2630,315123.5493732268
2631,420760.50530402723
2632,335120.8306321086
2633,277935.7868136108
2634,374760.2437012278
2635,167737.42905136186
2636,200313.9050492678
2637,211087.26468188327
2638,263095.4492077365
2639,191138.8259140706
2640,161601.17269597633
2641,89401.7333336306
2642,204315.36209521058
2643,134522.03715405485
2644,139108.9879581359
2645,117324.19035178644
2646,114774.94676342502
2647,134081.68158881192
2648,145831.41597539664
2649,130165.46197411593
2650,128082.97148730105
2651,144681.4525536321
2652,349394.30800745904
2653,251628.03520217666
2654,238824.88422628387
2655,364904.9500835772
2656,311287.7246401083
2657,345016.750884157
2658,268611.0680626541
2659,288178.36612982757
2660,309214.5209049705
2661,352525.0395698616
2662,361629.2670835563
2663,291556.4216796387
2664,294749.4670930902
2665,303689.6567351752
2666,307937.039533883
2667,179347.28499393968
2668,192885.26583529322
2669,186090.32435117324
2670,289877.1867444151
2671,202128.45119986276
2672,206996.32922041474
2673,224520.8080928988
2674,230592.07301131997
2675,181100.51098979788
2676,210749.03153080062
2677,203676.80280456657
2678,263340.54718180944
2679,282422.57537807536
2680,279972.63833089743
2681,370348.1507092494
2682,324354.867123752
2683,400790.6405400423
2684,308851.97831969254
2685,325823.64008601604
2686,256627.5129901123
2687,290494.38889977534
2688,224544.60976624617
2689,204843.701999277
2690,350299.0354869267
2691,184409.73165182245
2692,143409.5431782381
2693,210764.72895076883
2694,139457.274406955
2695,210153.66871644638
2696,207465.8567032778
2697,183996.77883086854
2698,208823.30896273616
2699,187972.1368990558
2700,166816.2937925402
2701,155168.6774925188
2702,110580.27401610126
2703,172850.38306101447
2704,160113.93329488894
2705,111257.44326212688
2706,98468.94618679036
2707,121532.58610814449
2708,117109.39030693134
2709,111438.50656152668
2710,119744.63015907013
2711,311552.1939399225
2712,342285.6385127177
2713,187086.13607835688
2714,167116.20240583993
2715,184773.46664174309
2716,169707.44358572236
2717,198821.77378114557
2718,234836.87737541262
2719,158837.22756221413
2720,178229.03764315473
2721,129928.24366986065
2722,156791.19968280627
2723,161379.3386360522
2724,102701.18628883304
2725,128243.6518690217
2726,112233.06836477609
2727,184056.4474003407
2728,178800.81990797224
2729,136423.37301507092
2730,121645.61406763631
2731,111787.87797051284
2732,98572.35965121852
2733,168278.4208377112
2734,135741.50903295714
2735,125768.41521778784
